Record IDs,Factor 1,Factor 2,Factor 3,Cluster
6696,0.029547826,1.326578416,1.453765595,1
6697,-0.066628697,-0.432550724,0.223494175,1
6698,-0.020683345,3.247987848,2.576518107,1
6699,-0.106974149,-0.286487194,0.219392932,1
6700,-0.084431643,-0.228945586,0.292029274,1
6701,-0.222525971,-0.38227729,-0.033936785,1
6702,-0.078102167,-0.370414342,0.27806941,1
6703,-0.044408077,-0.211833058,0.330126344,1
6704,-0.187043496,-0.030672761,-0.061416614,1
6705,-0.006657992,-0.365199389,0.39887199,1
6706,-0.044946123,-0.46022066,0.327797804,1
6707,0.323924549,0.321990581,-0.08288242,1
6708,0.096110873,-0.492012555,0.145654005,1
6709,-0.009131748,0.158736938,0.271318331,1
6710,-0.099437417,0.011968835,0.266006247,1
6711,0.071403862,-0.39814469,0.276703951,1
6712,0.200266109,0.005090566,-0.281657559,1
6713,0.588340985,1.236332118,0.351688069,1
6714,0.077256105,-0.451913772,0.183877817,1
6715,-0.133177916,0.033983104,0.413539164,1
6716,-0.090493729,0.101738958,0.410115986,1
6717,-0.080616931,-0.122709408,0.10745191,1
6718,-0.114614374,-0.310086616,0.305228203,1
6719,-0.780344331,1.119564624,-1.438979929,2
6720,0.279074718,0.824894279,0.089530798,1
6721,0.2838017,-0.673492636,-0.14237749,1
6722,-0.029496187,-0.456941675,0.342523536,1
6723,-0.016863853,-0.359569872,0.295461356,1
6724,-0.438364606,1.107646449,0.054548706,1
6725,0.034368466,-0.400997702,0.383128579,1
6726,-0.021019011,4.667101077,1.573641693,1
6727,0.096343335,-0.351873762,0.419881007,1
6728,-0.012565802,-0.443343395,0.361728161,1
6729,-0.216477921,0.009304338,-1.152251036,1
6730,-0.047169546,-0.314015069,0.391304607,1
6731,-0.112342199,-0.666122073,-0.09288762,1
6732,-0.022189237,-0.181011102,0.38207894,1
6733,-0.122094335,-0.929934288,-1.152774028,1
6734,-0.091372771,-0.292356135,0.277514044,1
6735,-0.003031544,-0.388072386,0.399194969,1
6736,-0.220724264,0.150284359,-0.522106242,1
6737,-0.076915142,-0.098250699,0.434520813,1
6738,-0.088370217,-0.15358219,-0.183545144,1
6739,0.430905917,0.566206556,0.224667237,1
6740,-0.048197969,0.122011831,-1.538291792,2
6741,-0.077957377,-0.003593346,0.561141132,1
6742,-0.027378424,0.048456976,0.552017464,1
6743,0.133319899,0.01167041,0.414037283,1
6744,0.338207965,-0.10255399,0.242730459,1
6745,-0.199274065,-0.205912613,-1.029490038,1
6746,-0.042107906,-0.373994546,0.277275197,1
6747,-0.081314842,0.311437664,0.78546176,1
6748,-0.030129312,-0.346457538,0.292952758,1
6749,-0.043608934,-0.374167998,0.270813165,1
6750,0.044115953,-0.505633866,0.20797029,1
6751,-0.114309317,-0.258475153,0.296779529,1
6752,0.000281345,-0.338182881,0.378852004,1
6753,0.029898507,-0.152574968,-0.507845097,1
6754,-0.344473842,0.534393942,-0.822034341,1
6755,0.003164502,0.158617667,0.574301552,1
6756,-0.127571763,0.168630175,-0.247659886,1
6757,-0.003392608,-0.140012678,0.409472911,1
6758,0.515090559,-0.50282807,0.277801554,1
6759,0.399732028,-0.140192281,0.454800438,1
6760,0.122868927,2.82165999,1.109152716,1
6761,-0.003780409,-0.537068188,-0.183608767,1
6762,0.233112437,0.017308635,0.001029815,1
6763,-0.115609649,-0.189726315,0.342690215,1
6764,0.027531948,-0.419084544,-0.096615867,1
6765,0.019912018,1.329147375,0.517379809,1
6766,-0.030202764,-0.247317107,0.362018356,1
6767,0.003435839,-0.101681175,-0.34994537,1
6768,0.120073902,-0.492704198,0.315260168,1
6769,0.159415166,0.140690605,0.004286087,1
6770,0.661232862,-0.230702286,-2.927140519,2
6771,-0.117120058,0.354881292,-0.403998225,1
6772,0.055498178,-0.436284518,0.371083966,1
6773,-0.044192134,-0.189947118,0.176186008,1
6774,-0.60338783,1.768850258,-0.436817312,1
6775,-0.162637587,-0.162795342,-0.290559223,1
6776,-0.089801491,-0.151064595,0.268393547,1
6777,-0.083150607,0.113360624,0.698237535,1
6778,-0.150474672,-0.066779426,0.327750968,1
6779,0.226595213,-0.446286966,0.428122918,1
6780,-0.241601598,0.381409386,-0.187816781,1
6781,0.042766977,-0.202839949,0.145531012,1
6782,0.003025178,0.328925991,0.795633219,1
6783,-0.144592052,0.027285406,0.032712782,1
6784,-0.21569519,0.26970802,0.223952748,1
6785,-0.066468997,-0.291585046,0.346184366,1
6786,-0.063803095,-0.204870016,0.260754826,1
6787,-0.085208564,-0.386981506,0.249779556,1
6788,-0.149992894,0.993123806,0.390137476,1
6789,-0.155498772,-0.103370263,-0.056765697,1
6790,-0.095356999,-0.484258132,0.143350317,1
6791,-0.067657722,-0.219934299,0.316022242,1
6792,0.21602218,-0.272635484,0.418157596,1
6793,-0.022761394,-0.342579534,0.175735161,1
6794,-0.153008309,0.374842636,0.492898582,1
6795,0.178150866,0.199171001,0.234620442,1
6796,0.038661287,-0.050638436,0.515882792,1
6797,-0.027755736,1.42956464,0.951111387,1
6798,-0.406150431,-0.000133851,-1.319545646,2
6799,-0.305390753,-1.063708084,-1.462505759,2
6800,0.150832081,-0.199669799,0.527633813,1
6801,-0.569806274,1.005339998,-0.835416701,1
6802,-0.095852613,0.518966998,0.652864369,1
6803,-0.066943854,0.029304874,0.34574676,1
6804,-0.164165056,1.038909281,-0.954139854,1
6805,0.195922659,-0.148374538,0.523801581,1
6806,-0.083863523,-0.36010617,0.380115432,1
6807,-0.035882737,-0.210837872,0.253064355,1
6808,-0.140726345,-0.668979638,-0.542902545,1
6809,-0.093752842,0.245476178,-0.133670975,1
6810,-0.257204381,-0.291121613,-0.784095788,1
6811,-0.480840454,1.389060572,0.016642485,1
6812,0.00625108,-0.261806017,0.208083917,1
6813,0.0352126,0.521314531,0.678120784,1
6814,-0.051658311,-0.35022316,0.279166556,1
6815,-0.157667685,0.651349905,0.157414274,1
6816,0.032111241,0.400792839,0.195812642,1
6817,-0.094124494,-0.448042749,0.15749613,1
6818,-0.090735641,-0.049599374,-0.150914711,1
6819,0.212357494,-0.321941133,0.403629918,1
6820,0.028883215,-0.416300105,0.066501754,1
6821,-0.149147182,0.010658277,0.274643411,1
6822,-0.253456668,1.607511328,0.212118272,1
6823,-0.072040118,-0.228293389,0.316847445,1
6824,-0.026639639,-0.025204387,0.261571243,1
6825,0.111897478,-0.077064758,-0.008384879,1
6826,-0.137545288,0.531884272,-0.151198035,1
6827,-0.075139785,0.512642668,-0.566853388,1
6828,-0.106342916,-0.213810307,0.258857143,1
6829,-0.87090093,1.002777739,-1.78395343,2
6830,-0.062605672,-0.451515804,0.201791127,1
6831,-0.063762735,-0.398582918,0.284708198,1
6832,-0.234260956,0.000954199,-0.646438962,1
6833,0.020691128,-0.157960472,0.441126158,1
6834,-0.173274176,-0.294528304,-0.094605663,1
6835,0.001416622,0.028107786,0.48317648,1
6836,0.186000808,-0.033782734,-0.085751669,1
6837,-0.184579146,0.519542798,0.085133035,1
6838,0.215146081,-0.01562629,0.349754152,1
6839,-0.152817592,1.335446719,0.033525568,1
6840,0.009605456,-0.454735963,0.344528618,1
6841,-0.224465501,-0.194289006,-0.409600025,1
6842,-0.178720678,1.226687037,0.105731895,1
6843,-0.067750749,-0.238632738,0.282970757,1
6844,-0.081477386,0.521868374,0.607424453,1
6845,-0.137405976,-0.232666542,0.182679294,1
6846,0.099753504,-0.373354169,0.458376833,1
6847,0.037917136,-0.239284172,0.251567532,1
6848,-0.126112006,-0.535236175,-0.067479876,1
6849,-0.036275194,-0.449400693,0.236884626,1
6850,0.031740454,-0.461277616,0.350647989,1
6851,-0.064851757,0.191212525,-2.275892752,2
6852,-0.019708213,-0.291232419,-0.037030625,1
6853,-0.162222974,0.035486277,0.036960083,1
6854,0.026520379,-0.456279085,-0.200493907,1
6855,-0.099715054,0.220484996,0.44381713,1
6856,0.216375892,0.323357227,-0.088361599,1
6857,-0.117934581,0.173375939,0.354332795,1
6858,0.125088006,-0.62094217,-1.391292352,1
6859,0.438573571,0.180305318,0.471001563,1
6860,-0.185739606,-0.267540769,0.06170271,1
6861,-0.086393575,-0.434492455,0.336703174,1
6862,-0.319071421,0.742497292,-0.377937504,1
6863,-0.191901707,0.045094405,-1.520668702,2
6864,0.094739387,-0.08768213,0.428663955,1
6865,-0.320674984,-0.473921136,-1.221050603,1
6866,-0.101763281,-0.242485443,0.035350892,1
6867,0.176757334,-0.406714058,-0.014461641,1
6868,-0.032744564,-0.277373275,0.145328205,1
6869,-0.115559124,-0.096431441,0.359781748,1
6870,-0.105911688,-0.126613305,0.438066625,1
6871,0.0354392,-0.46575826,0.38544789,1
6872,-0.039143699,-0.086017365,0.424337169,1
6873,-0.023283571,-0.182269414,0.284012922,1
6874,-0.171925174,0.051822273,0.032954272,1
6875,-0.127368541,-0.263897906,0.291498988,1
6876,-0.108850376,-0.302225521,0.026606948,1
6877,-0.110671317,0.157887866,0.467241084,1
6878,-0.001707521,-0.456103699,0.379908124,1
6879,-0.233851044,-0.470848937,-1.766889365,2
6880,-0.203599382,-0.424077153,-0.757689536,1
6881,-0.086402256,-0.298023531,0.352897768,1
6882,0.105406733,0.504798429,-0.373690864,1
6883,-0.089229943,-0.085106502,0.403321604,1
6884,-0.058777053,-0.372442669,0.126252019,1
6885,-0.097626096,-0.232582826,-0.270899789,1
6886,-0.088529816,-0.421496174,0.320333621,1
6887,-0.042345835,-0.396494861,0.350252571,1
6888,-0.0917158,-0.276696095,0.229464098,1
6889,0.104290017,0.185686563,0.335536925,1
6890,-0.078982678,-0.723164958,-1.572043337,2
6891,-0.035524997,-0.518441213,-0.12488337,1
6892,-0.601732114,0.974193681,-2.181664351,2
6893,0.050120471,-0.403695104,-0.182248071,1
6894,0.292563367,0.099358797,0.571106733,1
6895,-0.357809229,0.029272771,-0.718934467,1
6896,-0.144930534,-0.239822686,0.245700655,1
6897,-0.062104311,1.078487271,0.81621802,1
6898,-0.324772917,0.187580411,-0.200048045,1
6899,0.165627,0.23860491,0.369069527,1
6900,-0.400202494,1.770346045,-0.046327132,1
6901,0.02608614,-0.452175766,0.335041224,1
6902,0.121796533,-0.574223667,0.304901991,1
6903,-0.081758184,-0.380954091,-0.649199217,1
6904,-0.416382827,-0.369801292,-1.536188237,2
6905,0.163566501,-0.438562706,0.449906882,1
6906,-0.16852915,-0.412239264,-0.461534738,1
6907,-0.042672449,-0.407290239,0.222876587,1
6908,0.171123507,0.075732098,0.187619255,1
6909,-0.016386942,-0.345158842,0.374843483,1
6910,-0.280402468,0.459071085,0.201892149,1
6911,-0.080602277,-0.436296351,0.321185154,1
6912,0.356528304,0.506356337,-0.063485365,1
6913,-0.148749164,-0.239844124,-0.062146982,1
6914,0.802316561,-0.352130342,0.22991595,1
6915,0.044611901,0.29876903,0.586765607,1
6916,0.008193279,-0.367324337,0.316686084,1
6917,-0.170394829,0.05162525,0.273154551,1
6918,-0.403811475,-0.051309489,-2.10626729,2
6919,-0.000306733,-0.245730614,0.344348926,1
6920,-0.028008076,-0.327377654,0.342928708,1
6921,-0.006321529,-0.182326068,0.229249041,1
6922,-0.013910985,-0.437916185,0.371510605,1
6923,-0.078070669,0.031302875,0.386179701,1
6924,-0.029353951,-0.257903297,0.380399316,1
6925,-0.014679114,-0.000407092,-0.195969818,1
6926,0.230925169,-0.012206404,0.483139974,1
6927,-0.340634591,-0.329914534,-0.597443824,1
6928,-0.068238729,-0.20568717,0.319551013,1
6929,0.000732341,-0.391584523,0.433716262,1
6930,-0.130067031,-0.036401141,0.079647806,1
6931,-0.070827859,-0.359394294,0.266968416,1
6932,-0.042389105,-0.359967504,0.367213283,1
6933,-0.064802411,-0.308923865,0.336667646,1
6934,-0.017133688,-0.134019593,0.243835082,1
6935,0.051532339,-0.329340753,0.260824203,1
6936,0.036506786,-0.056416256,-0.13417453,1
6937,-0.232848493,0.406114457,0.409140256,1
6938,0.009506861,0.338008495,-0.486670905,1
6939,-0.082625678,-0.597835923,-0.020366216,1
6940,0.348336641,-0.523620341,0.278004594,1
6941,-0.038147165,0.39319704,0.607078336,1
6942,0.038727365,-0.035742709,-0.139807049,1
6943,-0.050063399,-0.343706167,0.421063309,1
6944,-0.338965986,0.733806577,-0.933240798,1
6945,-0.124765906,0.186744603,-0.47514956,1
6946,0.462018704,-0.468764302,-1.199766167,1
6947,-0.088967604,-0.074790312,-0.042821068,1
6948,-0.162204079,-0.373403801,0.101726939,1
6949,-0.074097113,-0.368901151,0.2270194,1
6950,-0.218517473,-0.503276971,-0.195797247,1
6951,0.145774153,0.062757884,0.321978477,1
6952,0.039821856,-0.107233913,0.1427925,1
6953,-0.09154287,-0.281186184,0.286744622,1
6954,-0.078891123,-0.474852394,-0.124804192,1
6955,-0.154701171,-0.018943173,-0.282116652,1
6956,0.032052695,-0.214280369,0.368703302,1
6957,-0.047963399,0.236853127,0.44223878,1
6958,-0.075278916,-0.384535338,0.026543245,1
6959,-0.005465483,-0.584005684,-0.456875961,1
6960,-0.055437894,-0.294661483,0.349791423,1
6961,-0.037526285,0.062491151,0.463754704,1
6962,0.159401077,-0.343310404,-0.019962744,1
6963,-0.081871169,-0.647162355,-0.215946954,1
6964,-0.041305926,-0.414806013,0.301704336,1
6965,0.080205445,-0.187262718,0.410908512,1
6966,-0.122295224,0.218447893,-0.773969084,1
6967,-0.224637333,0.533874859,0.407849009,1
6968,0.089922188,-0.688777861,-0.32248936,1
6969,0.043776012,0.407339208,0.230947442,1
6970,0.096421625,-0.443171143,0.40117585,1
6971,-0.557744319,0.3940818,-2.448670968,2
6972,-0.130039085,0.038083692,0.213348923,1
6973,0.032576166,-0.427054211,0.371167191,1
6974,0.595108194,0.453878697,0.673098418,1
6975,0.225247121,0.484731149,0.354480749,1
6976,-0.07572585,-0.391821539,0.141050001,1
6977,0.076773755,1.177534401,0.473365719,1
6978,0.220520547,-0.461531184,-0.167157794,1
6979,0.056535372,-0.398331681,-0.079441444,1
6980,0.095441904,-0.443492488,0.364637899,1
6981,-0.089503694,-0.046275913,0.421736167,1
6982,-0.034944506,-0.126410028,0.022072807,1
6983,0.140257369,-0.623550821,-0.36528514,1
6984,-0.162419221,-0.346029925,-0.273395806,1
6985,-0.054785657,0.697925201,0.65617152,1
6986,0.089646873,0.003697676,0.515559425,1
6987,0.076661528,-0.305929294,0.343105764,1
6988,-0.075488777,-0.313518494,0.207233891,1
6989,0.341484345,-0.094357737,0.215245328,1
6990,-0.130197124,-0.612323364,-0.104375927,1
6991,-0.059320015,-0.332202967,0.293680559,1
6992,-0.042687822,-0.404816873,0.328572459,1
6993,0.922543173,0.231618193,-0.111494388,1
6994,0.244558517,-0.272976659,0.338774478,1
6995,0.14454323,-0.520278593,0.397456057,1
6996,0.024869595,-0.142273025,0.354805146,1
6997,-0.413226303,1.21537491,-0.093853216,1
6998,0.89395065,1.469872356,0.400204238,1
6999,0.083811257,0.113955044,0.309709749,1
7000,-0.115517816,-0.01096427,0.12612486,1
7001,0.303252695,0.964174292,0.138634333,1
7002,-0.086769725,-0.274609623,0.325300633,1
7003,-0.129344124,-0.516163547,-0.072550202,1
7004,-0.0312568,-0.637871731,-0.493152401,1
7005,-0.056776201,-0.160958445,-0.73587118,1
7006,0.143238045,-0.273915304,0.472876334,1
7007,0.38900298,0.926779974,-0.052009701,1
7008,0.066300053,0.064293408,0.15148503,1
7009,0.770829216,-0.763248651,0.214358195,1
7010,0.01599079,-0.298452247,0.356960771,1
7011,-0.093042917,-0.188260674,0.224498536,1
7012,0.019061439,0.526895247,0.320313257,1
7013,-0.122355592,-0.056185656,0.190995417,1
7014,-0.069706885,0.13198724,0.291279367,1
7015,-0.003431057,-0.267195118,0.130034051,1
7016,-0.136278883,-0.252058731,0.242468142,1
7017,0.005280485,-0.403200327,0.344473336,1
7018,-0.11012635,-0.620470747,-0.58441865,1
7019,0.106403701,-0.032362922,0.5008829,1
7020,-0.222892465,0.258766504,0.492372609,1
7021,0.053110336,-0.088927257,0.384513006,1
7022,-0.308470356,-0.199501697,-1.068722349,1
7023,-0.037373424,1.747463292,1.013998455,1
7024,0.04309318,-0.322699137,0.468199685,1
7025,-0.023194333,-0.264479515,0.322735514,1
7026,0.622189905,0.844321226,0.256653915,1
7027,0.17196722,-0.268544969,0.236691495,1
7028,0.022575804,0.097419207,0.310155175,1
7029,-0.094026223,-0.174290628,0.105872617,1
7030,0.009680669,0.544751875,0.522990626,1
7031,-0.025669943,-0.065273404,0.10241501,1
7032,-0.190939252,-0.173898477,0.130639698,1
7033,-0.032138282,-0.340439596,0.358201631,1
7034,-0.210946633,-0.161119704,-0.225781088,1
7035,-0.17110126,-0.04397919,-0.008715223,1
7036,-0.006224468,0.058128846,0.011487052,1
7037,-0.045777731,0.363218274,0.230072043,1
7038,0.337568512,0.424201504,0.46371896,1
7039,0.38975973,-0.164956743,0.078766785,1
7040,-0.032618948,-0.346262191,0.374811465,1
7041,-0.145717119,0.100748965,0.0438991,1
7042,-0.200476202,-0.318576016,-0.19391179,1
7043,-0.40198074,0.858200955,-2.255378465,2
7044,-0.074609907,-0.360305196,0.192876841,1
7045,-0.07434076,-0.274138393,0.061622532,1
7046,-0.078865971,0.439915318,0.830092631,1
7047,-0.237452897,0.049911394,0.09995784,1
7048,-0.18736406,-0.207523738,-0.248180454,1
7049,0.039291017,0.940022241,0.462371687,1
7050,2.912718619,-1.330685294,0.018568149,1
7051,0.25415254,0.003446174,0.129590096,1
7052,-0.02797991,-0.28370471,0.027712044,1
7053,-0.130597645,1.289570706,-1.98364373,2
7054,-0.053611303,-0.218947631,0.380877248,1
7055,-0.046971348,-0.021394534,0.427040428,1
7056,0.343009003,0.569923003,-2.051544388,2
7057,-0.045053291,0.278353669,0.390718573,1
7058,0.298068747,0.431958749,-0.020502849,1
7059,-0.176901188,-0.14406754,0.074767499,1
7060,-0.111517477,-0.378048718,-1.637011732,2
7061,-0.055631087,-0.431564409,0.330487502,1
7062,-0.12077004,-0.294786555,0.299886423,1
7063,0.361307135,-0.303598318,0.32427982,1
7064,-0.040584521,-0.271290267,0.405056246,1
7065,0.222931919,-0.288353244,0.416544494,1
7066,-0.076511672,-0.190929923,0.131964182,1
7067,-0.00748089,0.739310809,0.757214278,1
7068,-0.093965122,0.091207329,-0.005299618,1
7069,-0.205553746,-0.445391626,-0.090406356,1
7070,-0.31912072,-0.1519918,-0.422204002,1
7071,0.055414368,-0.171606314,0.437109445,1
7072,-0.08371885,-0.061322907,0.443413907,1
7073,0.101421281,-0.002449734,-0.33628287,1
7074,0.092036185,-0.138247992,0.361726184,1
7075,-1.007864432,-0.020487365,-5.260870221,2
7076,-0.12780491,-0.531315709,-0.276360836,1
7077,-0.166518775,-0.647138351,-0.140548075,1
7078,-0.08144655,-0.215884589,-0.600769322,1
7079,1.139142198,0.061481289,-0.083731323,1
7080,-0.03705872,-0.26398954,0.147297566,1
7081,0.003307782,-0.382118137,0.216137136,1
7082,-0.099255834,-0.390106142,0.229944341,1
7083,3.300850443,0.93121371,1.417556759,1
7084,0.022851006,-0.189830749,0.51699735,1
7085,-0.093440346,4.260031483,1.304112515,1
7086,-0.123981391,-0.199730945,0.265478009,1
7087,-0.05562837,-0.194753444,0.102230553,1
7088,-0.024592776,-0.087321851,0.477314407,1
7089,-0.122281875,-0.078773574,-0.487648765,1
7090,0.592959872,0.192864243,0.269658907,1
7091,-0.132306328,0.281757508,0.102275777,1
7092,-0.092468234,0.194466633,0.246973505,1
7093,-0.004011756,0.941987628,0.867894358,1
7094,-0.579658555,-0.302060036,-1.11658701,1
7095,-0.080935889,-0.328018199,0.36105553,1
7096,3.12875764,0.540064657,0.518809225,1
7097,0.064479732,0.915517166,-0.34773522,1
7098,-0.111484614,-0.237836311,0.283175172,1
7099,1.364703502,-0.774469842,-1.353060264,1
7100,-0.037591992,-0.381367494,0.360535274,1
7101,-0.074679459,-0.277876138,0.425747248,1
7102,0.015591679,-0.307135406,0.381522858,1
7103,-0.202719956,0.03373973,0.185688627,1
7104,-0.047197591,-0.646412197,-0.171684757,1
7105,0.078484288,-0.331981836,0.220611331,1
7106,-0.030944571,-0.094947225,-0.060861595,1
7107,-0.080286541,-0.458781153,0.336465749,1
7108,-0.124718754,-0.25162151,0.217340578,1
7109,-0.118995216,-0.091950227,-0.502376625,1
7110,0.1293336,-0.105349513,0.259721797,1
7111,-0.061043213,-0.44554732,-0.016610278,1
7112,0.233713919,0.049969601,0.462106831,1
7113,-0.026384285,0.431404205,-0.282712306,1
7114,0.011086125,-0.20132156,0.321529238,1
7115,-0.098266036,-0.465051652,0.191676679,1
7116,-0.11859012,-0.44033943,0.06572175,1
7117,0.149340837,0.335683651,0.332817903,1
7118,-0.065201042,-0.331582421,0.33158775,1
7119,-0.287117895,0.405102418,-0.063659119,1
7120,0.057004134,0.082594972,0.362413602,1
7121,0.103325778,0.172736624,0.071145343,1
7122,0.08960737,0.923828374,0.54107846,1
7123,-0.10670872,-0.230083696,0.252851358,1
7124,-0.014669867,-0.268686435,0.428713579,1
7125,-0.116922521,0.013127706,0.507352078,1
7126,-0.909612307,1.291325024,-4.039102375,2
7127,0.146289736,-0.282077041,0.173606597,1
7128,-0.259711124,0.194946942,-0.819472262,1
7129,-0.09720891,-0.161882531,0.262926023,1
7130,-0.041306986,0.007722512,-0.267957846,1
7131,-0.026747115,1.638312221,0.551332756,1
7132,-0.272190507,-0.28190715,-0.272373872,1
7133,-1.127060511,-0.352672518,-3.442497572,2
7134,-0.067378183,-0.450136524,0.313621835,1
7135,-0.051474909,-0.314294226,0.030128557,1
7136,-0.05825703,-0.365986401,0.314659597,1
7137,-0.160380702,-0.504956967,-0.081534432,1
7138,0.122262305,-0.254005779,-0.180065042,1
7139,-0.10428428,0.430907708,0.708337632,1
7140,-0.098592179,0.486602152,0.072378764,1
7141,-0.119110493,-0.059960527,0.211682536,1
7142,-0.208912051,-0.455626804,-0.423017823,1
7143,0.008049351,-0.336636865,0.352176706,1
7144,0.084154831,0.019024592,0.529329338,1
